Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Frequency (days/week),Experience_Level,Water_Intake (liters),Fitness_Goal,Workout_Type,Equipment_dumbbell,Equipment_barbell,Equipment_cable,Equipment_kettlebell,Equipment_resistance_band,Equipment_stability_ball,Equipment_bodyweight_only
43.0,Female,70.6,1.71,24.14,27.1,193.0,148.0,54.0,1.28,725.0,3.0,1.0,3.6,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.4,Female,71.5,1.73,24.02,30.1,190.0,124.0,65.8,0.77,207.7,1.5,1.0,3.69,Stress Relief,Yoga,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.1,Female,66.0,1.58,26.54,20.5,184.0,179.0,58.2,0.87,623.9,3.3,2.0,3.2,Endurance,HIIT,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,Female,98.3,1.84,29.03,23.3,178.0,161.0,74.0,1.58,576.0,3.0,2.0,1.6,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
35.6,Male,79.9,1.73,26.78,15.0,180.9,118.2,67.1,0.94,226.9,4.0,3.0,2.7,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
50.7,Female,49.6,1.49,22.24,17.0,185.0,141.8,60.0,0.94,555.7,4.8,3.0,2.2,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.9,Male,56.1,1.6,22.01,23.1,179.8,147.0,65.2,1.7,669.6,2.6,1.0,3.71,General Fitness,Strength,,,,,,,
20.3,Male,75.7,1.69,26.59,,200.4,161.9,61.5,1.06,794.1,3.3,2.0,3.8,General Fitness,HIIT,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51.6,Male,73.9,1.72,24.95,12.6,165.4,140.8,55.1,0.72,471.9,5.2,2.0,3.3,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.3,Male,51.8,1.63,19.62,11.0,182.1,169.1,64.9,1.57,1196.1,5.0,3.0,3.5,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.2,Male,70.1,1.71,24.1,20.3,210.0,133.8,63.7,1.0,423.3,3.5,2.0,2.9,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.5,Male,79.6,1.8,24.52,,208.9,141.2,61.0,1.38,1084.5,4.0,3.0,3.4,Strength,Strength,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40.7,Female,100.4,1.85,29.23,23.5,188.6,116.6,60.1,0.62,249.6,4.4,2.0,2.8,Flexibility,Yoga,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51.0,Male,65.6,1.74,21.7,14.5,162.8,156.3,67.8,1.62,1104.1,4.2,3.0,3.5,Weight Loss,Cardio,0.0,0.0,1.0,0.0,1.0,0.0,1.0
26.0,Male,85.8,1.82,25.97,13.1,184.8,126.4,63.0,0.96,653.2,3.6,1.0,2.2,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,0.0,0.0
28.3,Female,63.8,1.61,24.46,21.9,196.1,168.5,51.8,1.19,1059.5,4.4,3.0,3.4,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.3,Female,56.2,1.45,26.72,26.2,186.2,149.7,65.1,1.55,561.5,4.7,2.0,3.04,General Fitness,Strength,,,,,,,
16.0,Female,45.0,1.75,14.71,14.4,202.0,196.1,63.4,1.11,520.8,3.5,1.0,3.5,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
41.5,Male,65.5,1.71,22.43,14.0,186.2,180.2,66.1,0.94,1251.9,4.0,3.0,4.2,Endurance,HIIT,0.0,0.0,0.0,1.0,1.0,1.0,1.0
58.6,Female,89.1,1.65,32.69,32.8,166.8,114.0,64.9,1.52,945.8,4.6,3.0,2.5,General Fitness,Powerlifting,1.0,1.0,0.0,1.0,0.0,0.0,0.0
37.5,Male,45.4,1.68,15.99,18.6,187.5,160.8,69.2,1.36,475.7,3.6,3.0,2.67,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.6,Male,76.2,1.75,24.96,12.5,168.5,163.5,58.7,0.95,768.4,3.2,3.0,3.2,General Fitness,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
29.0,Male,83.7,1.8,25.83,16.0,190.0,149.0,74.0,1.43,1157.0,3.0,1.0,3.5,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54.1,Male,97.9,1.91,26.97,17.3,161.7,143.3,57.6,0.87,583.1,5.1,2.0,2.7,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
38.4,Female,45.0,1.73,15.0,14.3,179.3,147.3,78.5,1.57,459.9,3.8,2.0,2.62,Muscle Gain,Strength,1.0,1.0,0.0,0.0,0.0,0.0,1.0
28.7,Male,99.7,1.79,31.13,20.1,194.3,120.1,62.7,2.41,1804.5,3.4,3.0,3.4,Strength,Powerlifting,0.0,1.0,1.0,0.0,0.0,0.0,1.0
38.7,Female,69.5,1.62,26.43,20.4,180.6,117.0,67.5,0.86,264.1,3.5,1.0,2.6,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
32.2,Female,79.8,1.66,29.08,26.9,188.7,148.6,75.4,1.58,772.6,2.1,2.0,3.53,Athletic Performance,Strength,,,,,,,
24.0,Female,91.8,1.82,27.71,16.1,171.0,140.0,52.0,2.0,1065.0,4.0,2.0,2.7,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.7,Female,61.6,1.6,23.98,25.8,190.3,135.5,68.1,1.12,660.0,3.7,3.0,2.5,General Fitness,Functional,1.0,0.0,1.0,0.0,0.0,0.0,0.0
28.8,Female,66.7,1.55,27.81,26.8,189.7,135.0,56.9,1.42,601.1,4.6,2.0,2.5,Muscle Gain,Functional,1.0,1.0,0.0,1.0,1.0,1.0,1.0
31.6,Female,60.2,1.65,22.22,25.1,201.7,181.3,54.5,0.82,1008.7,3.5,2.0,4.4,Weight Loss,HIIT,1.0,0.0,1.0,1.0,0.0,0.0,1.0
24.7,Female,68.7,1.6,26.97,20.8,185.2,157.2,69.3,0.71,596.5,4.6,1.0,2.8,Athletic Performance,Functional,1.0,1.0,0.0,1.0,1.0,1.0,1.0
60.7,Male,64.1,1.73,21.41,12.8,150.5,143.5,51.7,1.36,915.9,4.1,3.0,2.8,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
32.2,Female,49.9,1.57,20.15,21.2,195.2,119.2,72.7,0.73,151.3,2.7,1.0,2.9,General Fitness,Yoga,1.0,0.0,0.0,0.0,1.0,1.0,1.0
35.5,Male,70.3,1.85,20.63,11.6,187.3,145.1,47.8,0.72,475.0,3.1,1.0,2.3,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.7,Male,105.5,1.97,27.25,8.0,190.0,179.4,52.2,0.4,478.3,3.1,2.0,,Endurance,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
36.9,Male,84.5,1.75,27.47,21.7,179.4,116.7,74.2,2.28,1148.2,3.2,2.0,3.1,General Fitness,Powerlifting,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20.9,Female,68.8,1.69,24.03,23.4,210.0,136.4,60.7,1.26,679.2,4.2,2.0,2.5,Strength,Strength,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32.7,Male,85.6,1.76,27.62,20.5,189.5,127.0,63.4,1.03,827.2,3.0,2.0,3.0,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,0.0,1.0
39.3,Male,61.8,1.69,21.65,14.7,189.3,136.8,68.7,1.88,910.1,3.7,1.0,3.3,Strength,Strength,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,Male,90.0,1.6,35.02,28.2,210.0,158.9,67.0,1.04,588.3,2.0,1.0,4.11,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
27.0,Female,73.5,1.92,19.94,14.2,168.0,155.0,50.0,1.18,1048.0,5.0,2.0,3.4,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.9,Female,61.8,1.64,22.87,24.8,176.9,140.9,56.4,1.11,703.1,3.4,3.0,2.9,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
34.0,Male,59.8,1.77,19.09,23.0,186.0,151.0,55.0,0.97,792.0,3.0,2.0,2.1,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.5,Female,43.6,1.58,17.43,19.6,193.9,110.6,71.8,0.58,81.7,3.6,2.0,2.0,Flexibility,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46.2,Male,82.9,1.67,29.69,31.8,174.3,169.0,62.1,0.35,303.4,4.4,2.0,3.26,Weight Loss,HIIT,1.0,0.0,1.0,1.0,1.0,1.0,1.0
24.3,Female,81.5,1.65,30.03,23.2,193.7,125.8,57.3,1.54,727.1,4.8,2.0,2.3,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
47.0,Female,93.3,1.73,31.17,15.1,184.0,123.0,62.0,1.45,998.0,4.0,2.0,1.7,Strength,Strength,1.0,0.0,1.0,0.0,0.0,0.0,1.0
55.0,Male,64.4,1.76,20.79,26.7,163.0,144.0,74.0,1.48,717.0,2.0,3.0,1.7,General Fitness,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.7,Male,85.1,1.85,24.87,16.7,174.6,139.9,53.9,1.04,624.6,4.9,3.0,3.03,General Fitness,Strength,,,,,,,
25.3,Male,82.6,1.84,24.47,14.7,210.0,158.8,61.1,1.49,1202.2,3.1,1.0,3.2,Endurance,Cardio,1.0,0.0,1.0,1.0,0.0,1.0,1.0
18.0,Male,91.1,1.7,31.52,33.7,181.0,137.0,68.0,1.03,826.0,2.0,2.0,3.5,Weight Loss,Cardio,0.0,1.0,0.0,1.0,1.0,0.0,1.0
27.1,Female,72.2,1.63,27.28,22.9,188.3,144.2,64.2,0.64,380.3,3.5,3.0,2.4,Athletic Performance,Functional,0.0,0.0,1.0,1.0,0.0,0.0,1.0
27.3,Female,64.7,1.61,24.99,,194.4,95.7,54.6,0.59,83.1,3.0,3.0,1.6,Stress Relief,Yoga,0.0,0.0,0.0,1.0,1.0,1.0,1.0
25.1,Female,84.3,1.78,26.54,27.5,181.7,151.4,54.6,1.34,1307.8,3.0,3.0,3.6,General Fitness,Functional,1.0,0.0,1.0,1.0,1.0,1.0,1.0
24.1,Male,79.1,1.75,25.89,18.1,207.6,132.7,64.0,1.64,594.5,4.6,3.0,2.5,Strength,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.0,Male,69.5,1.75,22.69,32.4,178.0,131.0,74.0,1.51,1651.0,3.0,3.0,1.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
19.2,Female,53.4,1.51,23.51,24.1,195.8,153.4,51.0,1.4,554.4,4.0,2.0,3.3,General Fitness,Functional,0.0,0.0,1.0,1.0,1.0,1.0,1.0
36.5,Male,76.3,1.88,21.5,23.9,188.0,125.3,71.2,0.67,212.9,1.2,1.0,2.32,Stress Relief,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
47.5,Male,77.7,1.73,25.86,20.7,169.8,114.0,65.1,1.4,607.6,3.3,2.0,2.8,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
37.7,Male,86.3,1.88,24.34,17.8,183.1,123.4,52.5,1.58,764.8,3.9,3.0,2.5,Strength,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
22.3,Female,72.7,1.67,26.06,24.2,200.1,110.1,78.5,1.59,679.1,4.6,3.0,,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,0.0,0.0
27.5,Male,73.6,1.76,23.72,14.9,191.8,123.6,55.5,1.88,746.4,3.0,1.0,3.4,Muscle Gain,Strength,1.0,1.0,0.0,1.0,0.0,0.0,1.0
42.4,Female,52.8,1.5,23.35,18.5,183.3,146.0,58.4,1.33,789.1,4.0,3.0,3.3,Athletic Performance,Functional,0.0,0.0,1.0,1.0,0.0,1.0,1.0
27.2,Female,63.1,1.63,23.67,23.1,196.5,157.8,55.2,0.98,834.4,3.9,1.0,3.5,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.1,Female,74.1,1.65,27.09,16.9,196.9,151.7,54.3,0.39,282.4,4.5,2.0,3.1,Weight Loss,HIIT,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50.5,Female,57.2,1.7,19.77,27.4,174.4,158.5,59.3,1.04,694.8,3.6,1.0,3.1,Athletic Performance,Functional,1.0,0.0,1.0,1.0,1.0,1.0,1.0
36.5,Female,96.4,1.71,32.82,34.4,185.4,146.6,80.5,0.93,524.7,2.3,1.0,3.04,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46.0,Female,57.2,1.56,23.65,25.9,158.3,125.3,50.9,1.18,401.9,4.5,3.0,2.8,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
67.3,Male,80.5,1.82,24.38,21.1,152.4,127.4,70.6,0.97,499.0,4.2,2.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
51.3,Male,61.7,1.75,20.09,9.9,153.6,148.6,53.8,0.7,568.8,3.9,3.0,2.4,General Fitness,HIIT,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39.4,Female,57.4,1.68,20.29,27.6,184.8,122.6,54.4,1.3,637.3,4.0,3.0,2.9,Strength,Strength,1.0,1.0,0.0,1.0,0.0,0.0,1.0
18.4,Male,87.0,1.83,25.85,25.3,203.4,171.1,64.9,1.47,933.7,1.6,1.0,3.92,General Fitness,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39.4,Female,54.1,1.66,19.6,17.7,167.1,162.1,58.2,0.5,293.5,4.6,3.0,3.3,Endurance,HIIT,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52.6,Female,47.1,1.5,20.94,21.9,175.8,113.0,72.5,0.95,330.1,3.1,1.0,2.2,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
42.9,Female,58.4,1.58,23.51,26.9,178.7,157.9,58.9,1.32,781.6,3.8,3.0,,Athletic Performance,Functional,0.0,0.0,1.0,1.0,0.0,1.0,1.0
19.0,Female,40.0,1.93,10.74,24.7,167.0,158.0,74.0,1.19,1265.0,4.0,3.0,2.6,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28.9,Female,52.5,1.55,21.76,17.1,190.4,170.8,53.7,1.63,1314.4,3.6,3.0,3.6,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,Female,66.8,1.61,25.93,26.2,183.5,174.0,79.1,0.57,390.9,2.2,1.0,2.74,Weight Loss,HIIT,1.0,1.0,0.0,1.0,1.0,0.0,1.0
36.1,Male,66.5,1.73,22.18,20.8,181.9,145.5,63.3,0.79,333.7,4.1,3.0,3.3,Strength,Strength,0.0,0.0,1.0,0.0,1.0,0.0,1.0
48.9,Male,94.5,1.75,30.69,14.2,173.9,122.5,67.0,1.21,729.6,4.8,2.0,1.8,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,0.0
54.7,Male,65.3,1.84,19.2,9.3,170.2,151.6,56.1,1.61,1056.2,5.7,3.0,,Weight Loss,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.5,Male,65.0,1.72,21.94,9.0,197.9,143.0,52.3,0.9,408.4,5.7,3.0,2.7,Endurance,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39.7,Male,84.9,1.8,26.09,14.1,169.9,160.4,73.5,1.07,1348.0,4.5,3.0,3.0,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32.0,Male,86.8,1.71,29.66,21.0,194.6,101.0,66.9,2.29,743.9,4.0,2.0,3.3,Muscle Gain,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.7,Male,98.5,1.89,27.65,12.9,195.2,175.8,47.9,0.55,630.0,3.4,2.0,3.2,Endurance,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.9,Female,59.8,1.61,23.1,20.8,190.5,154.6,67.3,1.44,906.2,4.6,1.0,3.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,Female,88.8,1.69,31.09,25.6,171.0,127.0,70.0,1.21,1097.0,3.0,1.0,3.4,Strength,Strength,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35.3,Male,64.3,1.77,20.65,21.1,177.4,137.4,61.2,1.44,608.2,1.8,1.0,3.52,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
21.2,Male,69.8,1.74,23.11,17.0,192.9,176.1,45.9,0.52,331.6,4.1,2.0,3.7,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.8,Male,53.4,1.79,16.65,15.3,193.1,161.4,69.1,1.55,589.5,2.8,2.0,3.8,General Fitness,Strength,,,,,,,
18.0,Female,70.9,1.87,20.28,28.2,176.0,164.0,59.0,2.0,745.0,4.0,2.0,3.2,Endurance,HIIT,1.0,0.0,1.0,1.0,1.0,1.0,1.0
38.1,Female,65.3,1.5,28.99,29.5,187.2,116.2,64.7,1.83,455.6,3.5,3.0,2.9,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,0.0,0.0,1.0
27.9,Male,70.1,1.65,25.82,18.4,192.3,147.0,53.3,1.08,926.9,3.4,1.0,2.8,Muscle Gain,Functional,0.0,1.0,0.0,1.0,1.0,1.0,1.0
52.0,Male,57.5,1.87,16.44,12.5,174.0,149.0,70.0,1.05,880.0,2.0,2.0,2.5,Strength,Strength,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25.3,Female,68.0,1.62,25.75,23.8,198.2,97.8,69.7,0.5,112.8,5.3,3.0,2.0,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
57.6,Male,120.2,1.89,33.61,27.0,162.2,113.1,56.0,1.18,571.2,3.5,3.0,2.5,Strength,Powerlifting,1.0,1.0,0.0,1.0,1.0,0.0,1.0
28.0,Male,51.9,1.65,19.12,16.9,194.6,108.5,68.6,1.33,269.0,4.3,2.0,2.6,Stress Relief,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44.6,Female,51.1,1.8,15.83,24.8,183.1,139.7,75.7,0.95,289.5,1.6,1.0,2.62,Muscle Gain,Strength,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32.9,Male,61.3,1.74,20.29,8.6,169.8,163.9,48.6,1.35,669.4,4.8,3.0,3.8,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24.5,Male,74.8,1.78,23.55,30.7,200.4,161.8,75.7,1.59,816.0,2.0,1.0,2.69,General Fitness,Functional,,,,,,,
31.8,Female,74.7,1.71,25.67,21.6,172.6,165.0,45.0,1.57,1723.9,4.4,1.0,3.8,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.7,Female,85.8,1.7,29.73,21.3,188.3,125.0,64.7,0.84,608.7,4.6,3.0,2.9,Strength,Strength,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56.0,Male,42.6,1.61,16.43,23.0,190.0,161.0,60.0,1.24,1260.0,4.0,3.0,3.6,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
33.7,Female,54.4,1.64,20.32,23.3,179.6,113.1,56.3,1.49,619.7,4.1,1.0,2.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,0.0,0.0
25.9,Male,84.7,1.8,26.22,14.5,171.4,136.5,56.9,1.68,1137.3,4.1,3.0,3.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
27.5,Female,49.3,1.73,16.49,14.7,196.6,147.1,58.0,1.14,356.9,5.1,3.0,3.52,General Fitness,Strength,1.0,1.0,0.0,1.0,0.0,0.0,1.0
43.8,Female,65.5,1.63,24.54,18.2,184.5,140.5,53.2,0.83,710.0,5.0,1.0,3.3,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.5,Male,85.4,1.81,26.03,13.9,188.0,134.0,57.0,0.94,679.9,4.7,3.0,2.3,Athletic Performance,Functional,1.0,1.0,1.0,1.0,1.0,0.0,0.0
22.1,Female,52.4,1.5,23.26,22.5,192.9,170.2,65.0,1.15,430.1,2.2,2.0,3.39,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.2,Male,57.4,1.7,19.91,13.7,179.9,147.0,58.7,1.59,737.0,4.2,2.0,3.5,Endurance,Cardio,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33.9,Male,64.8,1.72,21.86,17.0,188.0,126.1,71.9,1.5,851.0,4.6,3.0,2.6,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18.0,Female,80.4,1.97,20.72,22.4,172.0,137.0,74.0,1.62,617.0,3.0,1.0,3.4,General Fitness,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
53.0,Male,80.5,1.64,29.93,26.3,173.0,120.0,60.0,1.26,735.0,4.0,2.0,2.8,General Fitness,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
37.0,Female,40.0,1.81,12.21,15.4,164.0,139.0,62.0,1.35,658.0,4.0,1.0,2.8,General Fitness,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
43.5,Female,102.7,1.85,29.96,32.0,168.6,155.9,73.7,0.64,686.1,1.9,1.0,3.09,Weight Loss,HIIT,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34.3,Female,59.6,1.62,22.68,18.7,180.2,175.2,67.4,1.14,1169.3,3.6,3.0,3.6,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.9,Male,60.2,1.55,25.04,12.3,164.2,116.3,59.5,1.78,578.8,4.7,2.0,3.1,Muscle Gain,Strength,1.0,0.0,1.0,0.0,0.0,1.0,1.0
58.0,Female,78.3,1.52,33.89,30.5,176.0,123.0,74.0,1.49,1063.0,3.0,2.0,3.4,Weight Loss,Cardio,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17.5,Male,85.5,1.75,27.97,21.8,199.5,123.3,62.0,0.83,270.3,2.2,1.0,3.21,General Fitness,Yoga,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.6,Female,67.4,1.7,23.45,22.9,169.5,159.9,73.6,1.62,1717.6,4.6,1.0,3.6,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,Female,87.1,1.77,27.8,21.1,185.0,126.0,60.0,1.46,990.0,2.0,1.0,3.4,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,Male,69.5,1.54,29.31,27.9,167.0,158.0,72.0,1.28,1044.0,2.0,2.0,2.9,Strength,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
41.1,Male,65.3,1.83,19.51,20.8,188.5,159.3,69.5,0.8,720.6,4.5,3.0,3.7,General Fitness,Functional,1.0,0.0,0.0,1.0,0.0,1.0,1.0
54.0,Male,70.9,1.7,24.53,29.4,175.0,131.0,74.0,1.5,750.0,4.0,2.0,3.7,Endurance,HIIT,1.0,0.0,1.0,0.0,0.0,0.0,1.0
52.5,Female,53.5,1.67,19.19,23.0,175.6,145.4,67.2,0.84,477.7,4.0,2.0,3.2,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26.3,Female,63.5,1.47,29.32,18.2,190.4,124.5,61.4,1.21,657.1,3.4,3.0,3.1,Strength,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
16.0,Male,45.0,1.77,14.44,13.4,210.0,135.3,72.0,0.93,156.3,3.7,2.0,2.99,Flexibility,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.8,Male,90.9,1.68,32.14,22.9,186.5,145.6,55.4,1.03,608.2,4.5,3.0,3.26,General Fitness,Strength,1.0,1.0,0.0,0.0,1.0,0.0,1.0
37.7,Female,68.3,1.69,23.79,23.2,188.2,95.5,72.2,0.87,173.8,2.1,1.0,2.3,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50.0,Female,57.4,1.68,20.44,18.6,169.4,90.6,84.5,0.84,117.7,4.6,1.0,1.5,Stress Relief,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36.8,Female,60.7,1.59,23.89,16.2,181.0,176.0,60.5,1.79,1781.3,4.2,2.0,4.1,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.8,Female,60.2,1.6,23.47,18.8,194.0,188.0,65.7,0.51,410.1,2.6,2.0,4.1,Weight Loss,HIIT,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25.0,Female,56.8,1.73,18.98,24.3,191.0,150.0,61.0,2.0,1183.0,3.0,1.0,1.7,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.9,Male,78.5,1.74,25.86,20.4,204.9,134.5,66.6,1.77,695.6,3.2,3.0,3.6,Muscle Gain,Powerlifting,1.0,1.0,0.0,1.0,0.0,0.0,0.0
24.9,Female,60.4,1.77,19.31,21.2,186.7,117.1,57.5,0.85,104.6,5.8,1.0,2.4,Stress Relief,Yoga,0.0,0.0,1.0,0.0,0.0,1.0,1.0
26.4,Female,68.1,1.5,30.38,31.0,188.5,140.2,63.1,1.03,432.6,2.3,1.0,3.62,Strength,Strength,1.0,1.0,0.0,0.0,0.0,1.0,1.0
26.4,Female,61.3,1.49,27.47,18.9,199.1,151.5,45.0,0.43,394.6,4.9,2.0,2.7,Weight Loss,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18.4,Male,77.3,1.68,27.3,21.8,207.5,146.6,51.1,1.36,994.2,4.2,2.0,3.4,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,1.0,1.0
29.3,Female,63.1,1.64,23.39,25.2,188.3,162.7,56.2,0.44,305.7,4.5,3.0,2.5,Endurance,HIIT,1.0,0.0,0.0,0.0,1.0,1.0,1.0
36.1,Male,88.8,1.88,25.25,17.1,179.2,138.5,69.6,1.4,1203.8,4.0,1.0,3.1,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
55.2,Male,61.8,1.75,20.1,13.5,177.1,165.5,55.2,1.67,962.1,4.5,1.0,4.3,General Fitness,Cardio,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30.1,Male,66.2,1.67,23.69,31.0,186.8,156.2,49.8,1.89,971.0,1.7,2.0,2.86,Endurance,Cardio,0.0,1.0,0.0,1.0,0.0,0.0,1.0
41.9,Female,77.2,1.68,27.36,30.4,184.5,131.5,56.5,2.23,1328.5,4.7,3.0,2.8,Strength,Powerlifting,1.0,1.0,1.0,1.0,0.0,0.0,0.0
18.0,Male,40.0,1.7,13.84,26.8,190.0,120.0,64.0,1.33,1589.0,2.0,1.0,3.1,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
19.9,Male,67.0,1.63,25.15,25.2,192.0,109.3,60.0,1.45,458.0,4.6,3.0,2.9,Muscle Gain,Powerlifting,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.3,Male,64.8,1.68,23.04,17.7,173.9,168.9,59.3,1.19,1313.5,3.7,3.0,3.6,Endurance,HIIT,1.0,1.0,0.0,1.0,0.0,0.0,1.0
